nodeid	1	2	3	4	5	6
3387	1.0	3.449937282714528E-4	7.468164046130497E-5	7.468164046130497E-5	7.468164046130497E-5	2.466279443053276E-4
3386	0.1385815817706955	0.9999999999999998	2.671315053281678E-5	2.671315053281678E-5	2.671315053281678E-5	8.83742690391001E-5
3389	2.8715251578906054E-4	1.0	5.3380710757805374E-5	5.3380710757805374E-5	5.3380710757805374E-5	1.7642300114958332E-4
3388	2.513318014435647E-4	1.0	4.671808777470472E-5	4.671808777470472E-5	4.671808777470472E-5	1.5444159584050227E-4
3391	2.8715251578906054E-4	1.0	5.3380710757805374E-5	5.3380710757805374E-5	0.09078969880122156	1.7642300114958332E-4
3390	5.034855129445949E-5	1.0	9.354809264333902E-6	9.354809264333902E-6	9.354809264333902E-6	3.096822578258213E-5
3377	0.3568538418185438	0.4981169441333726	6.035999548493431E-6	6.035999548493431E-6	6.035999548493431E-6	1.998403756263203E-5
3376	0.3275254468014319	0.7987250538172591	1.1005081088502023E-5	1.1005081088502023E-5	1.1005081088502023E-5	3.642908049960972E-5
3379	0.5683694467602364	0.6174735364986433	0.02581635399319819	1.2901720241180076E-5	1.2901720241180076E-5	4.270433519366516E-5
3378	0.22990683158949302	0.9732182659360153	1.626563366878817E-5	1.626563366878817E-5	1.626563366878817E-5	5.383205043597019E-5
3381	2.0114709329715745E-4	1.0	3.7385587068224324E-5	3.7385587068224324E-5	3.7385587068224324E-5	1.2363267008881493E-4
3380	0.07987120424315841	0.880193676356303	1.626563366878817E-5	1.626563366878817E-5	1.626563366878817E-5	0.11341651188132021
3383	0.03502802492108271	1.0	1.626563366878817E-5	1.626563366878817E-5	0.04881307096776169	5.383205043597019E-5
3382	5.016375803876433E-4	1.0	9.32961856058319E-5	9.32961856058319E-5	9.32961856058319E-5	3.0788769688143604E-4
3826	1.8288818018147773E-4	1.571108575005621E-4	3.399060635367257E-5	3.399060635367257E-5	0.27574227240871696	1.1241971571518058E-4
3827	0.14497129947094667	0.1514484968661538	7.961909325737694E-6	7.961909325737694E-6	7.961909325737694E-6	0.07910171365813493
3824	0.19211505618352123	0.19383748265920306	3.399060635367257E-5	3.399060635367257E-5	0.2834591347982877	1.1241971571518058E-4
3825	0.11687910490309758	0.24827653279036715	2.0780833375689585E-5	2.0780833375689585E-5	2.0780833375689585E-5	6.8763824750931E-5
3830	1.4374367161000372E-4	1.0	2.671315053281678E-5	2.671315053281678E-5	2.671315053281678E-5	8.83742690391001E-5
3831	1.1182964057767936E-4	0.7541250146162889	2.0780833375689585E-5	2.0780833375689585E-5	2.0780833375689585E-5	6.8763824750931E-5
3828	1.059490386672423E-4	1.0	1.9687826332265288E-5	1.9687826332265288E-5	1.9687826332265288E-5	6.514957709934201E-5
3829	0.40295727978561574	0.08197620464042377	2.3688244837556687E-6	2.3688244837556687E-6	0.009477730915325493	7.843830526796835E-6
3834	0.41746185200076563	0.8495422705685269	1.9687826332265288E-5	1.9687826332265288E-5	1.9687826332265288E-5	6.514957709934201E-5
3835	0.5201071592759288	0.20153772363546846	1.0113075648556676E-5	1.0113075648556676E-5	1.0113075648556676E-5	3.3477409957024563E-5
3832	0.2884012298378425	0.2910846485805996	0.27273569434706557	1.1338436820454237E-5	1.1338436820454237E-5	3.7532077986692414E-5
3833	0.6266480777898664	0.6337706220055245	1.0113075648556676E-5	1.0113075648556676E-5	0.24873473248065378	3.3477409957024563E-5
3838	0.0783742887397836	0.3438025928610546	1.3856983168998692E-5	0.05544163222662293	1.3856983168998692E-5	4.586455789659583E-5
3839	0.967926316400643	0.9737421869266212	3.116090053963085E-5	3.116090053963085E-5	0.20080098987514164	1.030716703131702E-4
3836	0.45725131826087484	0.26898562196264736	0.02415140942628076	1.2069678408082636E-5	1.2069678408082636E-5	3.9951502755298714E-5
3837	0.31888809317051164	0.09663595469087657	3.116090053963085E-5	3.116090053963085E-5	3.116090053963085E-5	1.030716703131702E-4
3811	0.665160121592873	0.6758732231052402	0.09447671962026678	0.024956127019054267	0.15367359580651885	4.128206068638552E-5
3810	0.4869841961995469	0.34381115209190755	1.2069678408082636E-5	1.2069678408082636E-5	1.2069678408082636E-5	3.9951502755298714E-5
3809	0.3524278750702176	1.152629544132901E-4	0.28322611568294875	2.4933706169802145E-5	2.4933706169802145E-5	8.249281517238868E-5
3808	4.0163760991911054E-4	1.0	7.468164046130497E-5	7.468164046130497E-5	7.468164046130497E-5	2.466279443053276E-4
3815	0.38452352887650776	0.3879714301505307	0.2833431751498657	1.7004585932453193E-5	1.7004585932453193E-5	5.627608101446774E-5
3814	1.6766836605201134E-4	1.4403722540804042E-4	0.18999098433498188	3.116090053963085E-5	3.116090053963085E-5	1.030716703131702E-4
3813	1.8288818018147773E-4	1.571108575005621E-4	3.399060635367257E-5	3.399060635367257E-5	0.27574227240871696	1.1241971571518058E-4
3812	6.102322489665696E-5	0.4311106067373031	1.1338436820454237E-5	1.1338436820454237E-5	0.21582252566746374	3.7532077986692414E-5
3819	1.257941717172314E-4	0.7144761638382883	0.12094821706411069	2.3376523915066442E-5	2.3376523915066442E-5	7.734540492410793E-5
3818	0.6008249698454033	0.266299723401012	4.671808777470472E-5	4.671808777470472E-5	4.671808777470472E-5	1.5444159584050227E-4
3817	0.7270757195988758	0.5982432775795647	0.2869255715855667	1.870400395873822E-5	1.870400395873822E-5	6.189636995840628E-5
3816	0.5565944875347312	0.13585231961373356	1.9687826332265288E-5	1.9687826332265288E-5	0.18563876844184068	6.514957709934201E-5
3823	0.06719687771118753	0.06779938659334216	0.24415074175708684	5.9402149854948095E-6	5.9402149854948095E-6	1.9666974311826074E-5
3822	0.3086072990201591	0.07192830333720934	1.0113075648556676E-5	1.0113075648556676E-5	0.2082065830262149	3.3477409957024563E-5
3821	0.3500567265192868	0.3553474455526544	3.116090053963085E-5	3.116090053963085E-5	0.2126436923069811	1.030716703131702E-4
3820	0.6268753806104073	0.28322434789514883	0.27330442178337955	7.637012879146044E-6	7.637012879146044E-6	2.5283229149998478E-5
3792	0.34285643917730374	0.09854376915265227	0.09701644522796787	1.3856983168998692E-5	0.18739733068535894	4.586455789659583E-5
3793	2.0114709329715745E-4	1.727948047442565E-4	0.03318958155277932	3.7385587068224324E-5	3.7385587068224324E-5	1.2363267008881493E-4
3794	0.35242787507021683	0.06625979677445071	2.4933706169802145E-5	2.4933706169802145E-5	0.22122852293432535	8.249281517238868E-5
3795	1.059490386672423E-4	9.101918805378448E-5	0.04987318357005397	1.9687826332265288E-5	0.23535655050709212	6.514957709934201E-5
3796	0.9107927025410483	1.571108575005621E-4	3.399060635367257E-5	3.399060635367257E-5	3.399060635367257E-5	0.02466835719764398
3797	0.8788740381216502	2.876601171246931E-4	6.225959164444194E-5	6.225959164444194E-5	6.225959164444194E-5	0.25963182344817176
3798	1.4922363267549944E-5	0.285183899389765	2.7723997702938223E-6	2.7723997702938223E-6	2.7723997702938223E-6	9.179894550212347E-6
3799	0.49221860571033105	0.5011958497280792	1.1005081088502023E-5	1.1005081088502023E-5	1.1005081088502023E-5	3.642908049960972E-5
3800	1.0	1.0	3.7385587068224324E-5	3.7385587068224324E-5	3.7385587068224324E-5	1.2363267008881493E-4
3801	1.341712471063174E-4	1.152629544132901E-4	2.4933706169802145E-5	2.4933706169802145E-5	0.27581482765243737	8.249281517238868E-5
3802	3.1472711617332274E-5	0.28508663827112307	5.847424859791967E-6	5.847424859791967E-6	5.847424859791967E-6	1.9359827306327627E-5
3803	0.33677538869618573	0.14655881986788086	3.399060635367257E-5	3.399060635367257E-5	3.399060635367257E-5	1.1241971571518058E-4
3804	0.15863081014604138	0.16005310687182914	0.2353569946479485	1.870400395873822E-5	0.03742672315057505	6.189636995840628E-5
3805	0.3519753077914816	0.81181905298701	4.1533968206393244E-5	4.1533968206393244E-5	4.1533968206393244E-5	1.3732980745841496E-4
3806	0.2334224619841458	5.088412657428116E-5	1.1005081088502023E-5	1.1005081088502023E-5	0.22781054615178062	0.06732572263888773
3807	0.6346828274902805	0.6366428504414278	1.0690740033377982E-5	1.0690740033377982E-5	0.1863456619910463	3.538891852426177E-5
3777	7.191387431889707E-5	6.178107179480741E-5	1.3362302127736558E-5	1.3362302127736558E-5	0.15152437147125875	0.43301464551473756
3776	0.5874727284196429	0.2619290234863767	2.0780833375689585E-5	2.0780833375689585E-5	2.0780833375689585E-5	6.8763824750931E-5
3779	5.034855129445949E-5	0.40068767750273626	9.354809264333902E-6	9.354809264333902E-6	0.05047239846790827	3.096822578258213E-5
3778	4.683715756505723E-5	0.2771535679067509	0.026115685431377156	0.05913881102749294	8.702321377584402E-6	2.880893503572358E-5
3781	9.15122342809928E-5	7.86172830267919E-5	0.10964503464954937	1.7004585932453193E-5	1.7004585932453193E-5	5.627608101446774E-5
3780	1.5478692700824327E-4	0.8090517516605082	2.876609931233432E-5	2.876609931233432E-5	0.22228606654478003	9.515879504222715E-5
3783	0.6742446387398768	0.6854246690266911	2.671315053281678E-5	0.09185365364633474	2.671315053281678E-5	0.03943550777659263
3782	2.513318014435647E-4	0.6180585713978138	4.671808777470472E-5	4.671808777470472E-5	4.671808777470472E-5	1.5444159584050227E-4
3785	0.3710252336140627	0.6805425254516652	9.126708003328196E-6	9.126708003328196E-6	9.126708003328196E-6	0.017926835110534497
3784	1.1182964057767936E-4	9.607087493422745E-5	2.0780833375689585E-5	2.0780833375689585E-5	0.27584850174452047	6.8763824750931E-5
3787	0.030251338566454126	0.030522516144443568	0.23978298282358182	1.0690740033377982E-5	0.04671247270178691	3.538891852426177E-5
3786	9.586652648177943E-5	0.30193188415103916	1.7813870042102735E-5	1.7813870042102735E-5	1.7813870042102735E-5	5.8952488820753597E-5
3789	0.12717513895552376	0.28159671660705504	1.870400395873822E-5	1.870400395873822E-5	1.870400395873822E-5	6.189636995840628E-5
3788	0.8352901811984891	0.43878654885761026	1.2901720241180076E-5	1.2901720241180076E-5	1.2901720241180076E-5	4.270433519366516E-5
3791	0.24527800791340584	1.0	4.1533968206393244E-5	4.1533968206393244E-5	4.1533968206393244E-5	1.3732980745841496E-4
3790	0.14641057385770576	0.441120845221861	0.08928150332515622	0.01970388400226389	9.847019894827011E-6	3.2597014791292214E-5
3766	0.32319799730637117	0.32759536764001235	2.876609931233432E-5	2.876609931233432E-5	2.876609931233432E-5	9.515879504222715E-5
3767	0.27785897124358877	0.2541596473966488	0.23873937723708058	0.01782783160599429	8.90946157751968E-6	2.9494493366966593E-5
3764	1.9557733330612722E-5	0.28880260839201727	0.07828436705419041	3.6335999365588787E-6	0.01817163043801552	1.2031276116779757E-5
3765	0.25340559393950723	0.200248130430059	4.737312093315562E-6	4.737312093315562E-6	0.028428626229100418	0.4128852274900692
3762	2.8715251578906054E-4	2.4666771326432076E-4	5.3380710757805374E-5	5.3380710757805374E-5	0.27824304840642455	1.7642300114958332E-4
3763	0.10031587769038124	1.4403722540804042E-4	3.116090053963085E-5	0.18619629838170193	3.116090053963085E-5	1.030716703131702E-4
3760	0.06383016598452905	7.520168919368108E-5	1.626563366878817E-5	1.626563366878817E-5	0.2279073592869748	5.383205043597019E-5
3761	0.6457346513344769	0.656545778242494	1.4389693563917161E-5	1.4389693563917161E-5	1.4389693563917161E-5	0.4763151110977133
3774	1.0	1.0	3.399060635367257E-5	0.0680152744315846	3.399060635367257E-5	1.1241971571518058E-4
3775	1.4374367161000372E-4	0.9987858182956422	2.671315053281678E-5	2.671315053281678E-5	2.671315053281678E-5	8.83742690391001E-5
3772	4.110401746585811E-5	0.6759815236475434	7.637012879146044E-6	0.030555649901222212	7.637012879146044E-6	2.5283229149998478E-5
3773	0.7355459987062999	2.4666771326432076E-4	5.3380710757805374E-5	5.3380710757805374E-5	0.1593993607219946	1.7642300114958332E-4
3770	1.1182964057767936E-4	9.607087493422745E-5	2.0780833375689585E-5	2.0780833375689585E-5	0.2763420039855722	6.8763824750931E-5
3771	0.20876356044838093	9.101918805378448E-5	1.9687826332265288E-5	1.9687826332265288E-5	0.16604163281875112	0.6607062247405118
3768	6.679435645934456E-4	1.0	1.2427101929799646E-4	1.2427101929799646E-4	1.2427101929799646E-4	4.096388464120456E-4
3769	0.04828067095803967	5.96519995274703E-5	1.2901720241180076E-5	1.2901720241180076E-5	0.2390371544771767	4.270433519366516E-5
3751	0.10807278762646107	0.15056222549105594	6.4521889021400395E-6	0.03883106221748314	6.4521889021400395E-6	0.1839850017496092
3750	4.0163760991911054E-4	3.449937282714528E-4	7.468164046130497E-5	7.468164046130497E-5	0.27541129058173663	2.466279443053276E-4
3749	0.7160237776256916	0.7176224098142931	1.7004585932453193E-5	1.7004585932453193E-5	1.7004585932453193E-5	5.627608101446774E-5
3748	2.0114709329715745E-4	0.28417568883323224	3.7385587068224324E-5	3.7385587068224324E-5	3.7385587068224324E-5	1.2363267008881493E-4
3747	0.32112375418810574	0.273149555363041	0.03669525698014947	7.337569149568486E-6	0.03669525698014947	0.16666101529373478
3746	1.059490386672423E-4	9.101918805378448E-5	1.9687826332265288E-5	1.9687826332265288E-5	0.27585733429326353	6.514957709934201E-5
3745	0.10714069446386798	0.09619698436126176	7.796054930017923E-6	7.796054930017923E-6	0.04005496107254702	0.31155229031783327
3744	0.34172218343514427	0.9292772634036373	2.671315053281678E-5	2.671315053281678E-5	2.671315053281678E-5	8.83742690391001E-5
3759	0.228351011278017	4.325477984064751E-5	9.354809264333902E-6	9.354809264333902E-6	0.24749198286856733	0.01908423199592594
3758	6.292925494293546E-5	0.8454015400342991	1.169264132207829E-5	1.169264132207829E-5	1.169264132207829E-5	3.870398468576069E-5
3757	0.8755795912704976	6.653031551247657E-5	1.4389693563917161E-5	1.4389693563917161E-5	0.07200406950103172	4.762680089325026E-5
3756	0.3374730483785573	0.07459010088591488	1.4389693563917161E-5	1.4389693563917161E-5	1.4389693563917161E-5	4.762680089325026E-5
3755	4.0163760991911054E-4	0.2837125554813958	7.468164046130497E-5	7.468164046130497E-5	7.468164046130497E-5	2.466279443053276E-4
3754	0.11476435288789308	0.04487691438134133	7.337569149568486E-6	7.337569149568486E-6	0.13873616316429865	2.4292135203119483E-5
3753	2.2345582437889616E-4	0.9698012041172748	4.1533968206393244E-5	4.1533968206393244E-5	4.1533968206393244E-5	1.3732980745841496E-4
3752	0.1339916850363099	0.6357012387492933	2.0780833375689585E-5	2.0780833375689585E-5	2.0780833375689585E-5	6.8763824750931E-5
3732	9.15122342809928E-5	7.86172830267919E-5	1.7004585932453193E-5	1.7004585932453193E-5	0.27587913964797317	5.627608101446774E-5
3733	1.5478692700824327E-4	0.29333472866352933	2.876609931233432E-5	2.876609931233432E-5	2.876609931233432E-5	9.515879504222715E-5
3734	0.43398588975829006	0.43918189916627537	2.200237664003502E-5	2.200237664003502E-5	0.22825758046611158	7.280266606460119E-5
3735	0.12446982954866927	0.20718741452310813	1.1005081088502023E-5	1.1005081088502023E-5	0.09374053619086342	3.642908049960972E-5
3728	0.1931547135021017	0.7843606744560494	2.876609931233432E-5	2.876609931233432E-5	2.876609931233432E-5	0.2922522585098012
3729	1.6766836605201134E-4	1.4403722540804042E-4	3.116090053963085E-5	0.04867407909309151	0.2298074613353357	1.030716703131702E-4
3730	0.7825443548816067	4.676032695870573E-5	1.0113075648556676E-5	0.030349295741077063	1.0113075648556676E-5	0.2008981749761929
3731	4.0163760991911054E-4	3.449937282714528E-4	7.468164046130497E-5	7.468164046130497E-5	0.2829238920017729	2.466279443053276E-4
3740	0.5286471608100101	0.5333874115602905	1.870400395873822E-5	1.870400395873822E-5	0.2401924591951857	6.189636995840628E-5
3741	0.6589953671937573	0.6655533909524892	0.253447150946994	4.671808777470472E-5	4.671808777470472E-5	1.5444159584050227E-4
3742	0.08590298310448619	0.1287379969647193	1.2069678408082636E-5	1.2069678408082636E-5	0.23801676380220949	3.9951502755298714E-5
3743	0.6460285485694505	0.6416265143802757	2.0780833375689585E-5	0.041582627812449584	2.0780833375689585E-5	6.8763824750931E-5
3736	0.10384695989732684	3.090008517974561E-5	6.682573421583774E-6	6.682573421583774E-6	0.19184101187611713	2.2124274308880014E-5
3737	2.0114709329715745E-4	1.727948047442565E-4	3.7385587068224324E-5	3.7385587068224324E-5	0.27571380537618806	1.2363267008881493E-4
3738	0.272705264295447	0.2767811246391539	6.930026233613426E-6	6.930026233613426E-6	0.22213872373217136	2.294319744660741E-5
3739	0.09671753445675454	0.9740261203012499	1.4389693563917161E-5	0.0431835288517036	1.4389693563917161E-5	4.762680089325026E-5
3717	0.29810869355211794	3.460680666461051E-5	7.484296577061488E-6	7.484296577061488E-6	0.18297853935241337	2.477776593125147E-5
3716	0.06375911038074399	0.25062019884049747	0.02676874459209927	0.01353163755681267	4.5090611104450696E-6	1.4929485863720349E-5
3719	2.0114709329715745E-4	0.28001515911110886	3.7385587068224324E-5	3.7385587068224324E-5	3.7385587068224324E-5	1.2363267008881493E-4
3718	0.569713631677221	0.19055359163939342	2.0780833375689585E-5	2.0780833375689585E-5	2.0780833375689585E-5	6.8763824750931E-5
3713	0.49015358683547744	0.5024770186257558	3.669233740378608E-6	3.669233740378608E-6	3.669233740378608E-6	0.2169928289396451
3712	8.053784807490791E-5	0.2505866498351947	1.4964999829368049E-5	0.116125684683985	1.4964999829368049E-5	0.24074774918894776
3715	1.6766836605201134E-4	0.2126428401405605	3.116090053963085E-5	3.116090053963085E-5	3.116090053963085E-5	1.030716703131702E-4
3714	0.6502209471735014	0.6550206535072681	2.876609931233432E-5	2.876609931233432E-5	0.24313844447526767	9.515879504222715E-5
3725	6.943551940915921E-5	0.9992474859746517	1.2901720241180076E-5	1.2901720241180076E-5	1.2901720241180076E-5	4.270433519366516E-5
3724	0.8948128048283158	0.2907085515027515	3.399060635367257E-5	3.399060635367257E-5	3.399060635367257E-5	1.1241971571518058E-4
3727	5.922934939807129E-5	0.43011145914178506	1.1005081088502023E-5	1.1005081088502023E-5	1.1005081088502023E-5	3.642908049960972E-5
3726	0.023628471048919075	0.24405732191828827	1.1005081088502023E-5	1.1005081088502023E-5	1.1005081088502023E-5	0.04469690275915409
3721	0.2938761871575925	0.9952598163028836	4.671808777470472E-5	4.671808777470472E-5	4.671808777470472E-5	1.5444159584050227E-4
3720	2.2345582437889616E-4	1.0	4.1533968206393244E-5	4.1533968206393244E-5	4.1533968206393244E-5	1.3732980745841496E-4
3723	0.28887333687161565	0.13629062455441154	7.961909325737694E-6	0.031855535131318384	7.961909325737694E-6	0.16654422347042167
3722	0.4009983458478725	0.4080843865385254	1.1005081088502023E-5	1.1005081088502023E-5	0.17132971469771152	3.642908049960972E-5
3707	0.2641620940634013	1.727948047442565E-4	0.28845135483448364	3.7385587068224324E-5	3.7385587068224324E-5	1.2363267008881493E-4
3706	0.17623163962174135	0.36928152726548186	2.0780833375689585E-5	2.0780833375689585E-5	2.0780833375689585E-5	6.8763824750931E-5
3705	0.6914781356137992	0.691463110197219	0.249099990553278	0.05757329727655317	1.4389693563917161E-5	4.762680089325026E-5
3704	0.9604719781985941	1.571108575005621E-4	3.399060635367257E-5	3.399060635367257E-5	0.28848748134409663	1.1241971571518058E-4
